observed_at,window_start,window_end,brawler_id,mode_id,map_id,trophy_bucket,brawler_battles,brawler_wins,stratum_battles,stratum_slots,source_id
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,3566,1401,5990,59900,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2437,972,5990,59900,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,5920,2481,8966,89660,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,showdown,FeastOrFamine,mid,4811,2137,8966,89660,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,4693,1815,8966,89660,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3768,1482,8966,89660,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,887,385,1644,16440,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,showdown,FeastOrFamine,high,737,320,1644,16440,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,high,840,318,1644,16440,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,FeastOrFamine,high,717,307,1644,16440,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,showdown,RockwallBrawl,low,2748,1100,4845,48450,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,showdown,RockwallBrawl,low,2247,965,4845,48450,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,low,2725,1115,4845,48450,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,RockwallBrawl,low,1959,797,4845,48450,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,showdown,RockwallBrawl,mid,5794,2474,8515,85150,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,showdown,RockwallBrawl,mid,3610,1659,8515,85150,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,5222,2102,8515,85150,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,3643,1455,8515,85150,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,37,17,64,640,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,showdown,RockwallBrawl,high,33,14,64,640,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,35,15,64,640,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,showdown,RockwallBrawl,high,29,15,64,640,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,gemGrab,NewRotationMap,mid,5158,2900,14557,87342,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,gemGrab,NewRotationMap,mid,4674,2366,14557,87342,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,gemGrab,NewRotationMap,mid,4825,2423,14557,87342,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,gemGrab,NewRotationMap,mid,3966,2096,14557,87342,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1899,899,5850,35100,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1746,810,5850,35100,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,2000,1111,5850,35100,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1382,665,5850,35100,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,3436,1739,9293,55758,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,2503,1234,9293,55758,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,3387,1874,9293,55758,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,2684,1304,9293,55758,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,491,257,1303,7818,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,BackyardBowl,high,369,196,1303,7818,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,442,221,1303,7818,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,356,176,1303,7818,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1892,953,5844,35064,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,PinholePunt,low,1566,806,5844,35064,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,2109,1251,5844,35064,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1362,675,5844,35064,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,2738,1431,8199,49194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2226,1114,8199,49194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,2742,1511,8199,49194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,2261,1138,8199,49194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,466,265,1339,8034,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,PinholePunt,high,353,196,1339,8034,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,411,231,1339,8034,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,PinholePunt,high,311,163,1339,8034,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,2120,973,5960,35760,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,SneakySneak,low,1888,860,5960,35760,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1970,1076,5960,35760,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1619,803,5960,35760,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,3178,1616,8448,50688,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,SneakySneak,mid,2365,1136,8448,50688,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,2914,1584,8448,50688,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2263,1121,8448,50688,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,435,214,1307,7842,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,brawlBall,SneakySneak,high,366,195,1307,7842,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,high,414,193,1307,7842,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,brawlBall,SneakySneak,high,372,191,1307,7842,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,HardRockMine,low,1675,850,4579,27474,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,HardRockMine,low,1281,657,4579,27474,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,low,1659,874,4579,27474,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,HardRockMine,low,1221,653,4579,27474,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,HardRockMine,mid,2541,1398,7817,46902,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,HardRockMine,mid,2516,1315,7817,46902,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,mid,2636,1292,7817,46902,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,HardRockMine,mid,1952,1075,7817,46902,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,HardRockMine,high,518,292,1568,9408,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,HardRockMine,high,428,209,1568,9408,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,high,491,237,1568,9408,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,HardRockMine,high,447,232,1568,9408,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,1762,903,4491,26946,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1293,641,4491,26946,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,1559,808,4491,26946,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1237,646,4491,26946,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,2478,1324,7612,45672,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,2293,1161,7612,45672,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,2323,1124,7612,45672,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,1946,1004,7612,45672,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,575,292,1498,8988,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,455,245,1498,8988,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,529,258,1498,8988,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,355,181,1498,8988,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,2261,1202,5898,35388,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,UndermineGG,low,1670,824,5898,35388,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,2078,1061,5898,35388,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1591,851,5898,35388,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,UndermineGG,mid,3311,1741,8699,52194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,UndermineGG,mid,2548,1330,8699,52194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,mid,2593,1276,8699,52194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,UndermineGG,mid,2157,1143,8699,52194,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,UndermineGG,high,565,322,1592,9552,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,UndermineGG,high,462,245,1592,9552,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,high,562,259,1592,9552,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,UndermineGG,high,368,202,1592,9552,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,SkullCreek,low,3263,1236,5503,55030,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,SkullCreek,low,2588,1099,5503,55030,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,SkullCreek,low,3230,1361,5503,55030,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,SkullCreek,low,2614,1060,5503,55030,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,SkullCreek,mid,5659,2453,9916,99160,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,SkullCreek,mid,4260,1926,9916,99160,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,SkullCreek,mid,5341,2063,9916,99160,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,SkullCreek,mid,4600,1948,9916,99160,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,SkullCreek,high,985,439,1461,14610,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,SkullCreek,high,676,340,1461,14610,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,SkullCreek,high,773,287,1461,14610,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,SkullCreek,high,556,235,1461,14610,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,FeastOrFamine,low,3946,1547,5778,57780,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,FeastOrFamine,low,2711,1119,5778,57780,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,2806,1080,5778,57780,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2467,947,5778,57780,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,4887,1950,7875,78750,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,FeastOrFamine,mid,3379,1474,7875,78750,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,4659,1757,7875,78750,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3487,1409,7875,78750,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,693,289,1211,12110,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,FeastOrFamine,high,587,235,1211,12110,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,high,681,255,1211,12110,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,FeastOrFamine,high,504,188,1211,12110,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,RockwallBrawl,low,3535,1372,6131,61310,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,RockwallBrawl,low,2591,1174,6131,61310,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,low,3359,1378,6131,61310,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,RockwallBrawl,low,2513,1034,6131,61310,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,RockwallBrawl,mid,4698,1924,7824,78240,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,RockwallBrawl,mid,4143,1873,7824,78240,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,4690,1805,7824,78240,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,3147,1312,7824,78240,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,23,12,41,410,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,showdown,RockwallBrawl,high,20,6,41,410,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,23,8,41,410,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,showdown,RockwallBrawl,high,19,10,41,410,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,SPIKE,gemGrab,NewRotationMap,mid,5478,2863,14461,86766,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,CROW,gemGrab,NewRotationMap,mid,4082,2122,14461,86766,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,ELPRIMO,gemGrab,NewRotationMap,mid,4354,2157,14461,86766,fixture-synthetic-v1
2026-09-09T00:00:00Z,2026-08-31T00:00:00Z,2026-09-07T00:00:00Z,PIPER,gemGrab,NewRotationMap,mid,3607,1934,14461,86766,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1801,885,5475,32850,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1595,730,5475,32850,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,1896,1060,5475,32850,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1318,654,5475,32850,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,2619,1324,7881,47286,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,2182,1063,7881,47286,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,2850,1511,7881,47286,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,1857,926,7881,47286,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,562,294,1631,9786,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,CROW,brawlBall,BackyardBowl,high,459,222,1631,9786,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,498,256,1631,9786,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,426,221,1631,9786,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1979,1004,5252,31512,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,CROW,brawlBall,PinholePunt,low,1370,708,5252,31512,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,1807,1023,5252,31512,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1499,772,5252,31512,fixture-synthetic-v1
2026-09-16T00:00:00Z,2026-09-07T00:00:00Z,2026-09-14T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,3072,1560,8014,48084,fixture-synthetic-v1
